id	subtask_b
1117857802976780289	non
1098252985908502530	non
1118059423438725121	non
1174427661055250432	non
1166646284469592065	non
1009534719531339778	non
1162025534081118210	non
1158766090295660547	non
1022558163197992960	non
1056250558426816513	non
1027850610731696129	non
1043977569475940352	non
1099194847595036672	oth
1043491042052517890	non
988086299105136640	non
1049073532263645185	ind
1031544858278813697	non
1150342226230349824	non
1021101660477829122	non
1021100147311341568	non
1164523303136051201	non
998134559190519808	non
1114410924008529922	non
1005607901128470528	non
1172943246240210944	non
1121436047538315265	non
1013328679236194305	non
1165333966959927296	non
1138007409908232193	non
1011917811273424896	non
1001489779958190081	non
999395686499147776	non
1068987576428781569	non
1120791481147625473	non
980846812184576000	non
1144135412069408768	non
1010654391928545280	non
1118423557162315777	non
1079018051058786304	grp
1156150433750106112	non
1122240647262547968	non
1098878314406731776	non
1042342350671044609	non
1078541243804721152	non
1083973369165504512	non
1155108849923366914	non
1105122281695539202	prof
1082363397914746880	non
1175268935996006401	non
1151842411158626304	non
1035489998240395264	non
1178600816262942721	non
1072594635430727680	non
978682463705878529	non
989243020213194752	non
990228100813328384	non
1112715412855230464	grp
1168510312028549120	non
1161338517613625344	non
1002279290900242432	non
1178734346385186817	grp
1092856932711444480	non
1144818185750925313	non
1174761683534979073	non
1002572408300146688	non
1164875705114595330	ind
1115506545364819968	non
987444204283613184	non
978399578113355778	non
1019850924381138944	non
1097375305709293568	non
1161662040190128129	non
975782274225623041	non
1078604881395617792	ind
1160494476969881602	non
1138950909420023808	prof
1121616537029230594	non
1144175247014453248	non
1009061765479567365	non
1096686597263765504	non
1142198318258372608	non
1131312954845089793	non
1050110030392029184	non
982001308877119490	non
1121537021678358529	non
1053603510103826432	non
1164987587850842112	non
1113377058300755970	non
985023862751494154	non
1033018048712720384	non
1166859385706094595	non
1002998199454453760	non
982003131344130050	non
1169322982877159424	non
1152736937893146631	non
1165210410208911360	non
1113718696445452289	non
1169226167066472448	non
1157760515399213056	ind
1046410953502412800	grp
1115277234200371203	non
1054052722532642817	ind
1129697580961751040	non
1093609300134690816	prof
1079272915982565376	non
1163432512925896704	non
1157304281227247616	non
984798396102926336	prof
1052298366011498497	non
1160991189656580096	non
1077821236091199488	non
1055184269239234560	grp
1140598554706227201	non
1106884751510646784	non
1113765003654508544	non
1170250332888281088	non
1163699871242760193	non
994510733776912384	ind
1122907109614604288	non
1129488843755917312	non
1002268986153713665	non
1143406166267039744	non
1110332670318387204	non
1021786877542785025	non
1146375826201616384	grp
1084820146328346624	non
1060548954826440705	non
1075959895193731072	non
1170361665088606209	non
1169966466210422785	non
1010065067071729665	non
1125703727606829056	grp
1085752872946540544	non
1110939504972623873	non
1175657709733056512	non
1175349491614015488	non
1131631747806965760	non
1130932283060498433	non
1004820203316883461	non
1085081679780347904	ind
1167513016159657987	non
983859192187539457	non
1112638765200277504	non
996486130899046400	non
1088020208772661248	non
992498462359830528	non
1092719712050515969	non
1026751836445990912	non
992189411587690502	non
1088504394700730368	non
1116002003707207680	non
1131918985799323648	non
1178289547618205697	non
1161220516407066624	non
1008049577482752000	non
1000307335145971712	ind
1114594963210285056	non
1010472934920609792	non
1088002515206049792	non
1083739605436907520	non
1004697658701774848	ind
1082907241945145344	non
1132611083183820800	grp
1092676253138718720	non
981073883049676801	non
990296867983511552	ind
1081261373894680577	non
1158750162120052736	non
1106881106333323264	non
1118509924613595137	non
1164654334392635394	non
1017455115941400576	ind
1100541487559905280	ind
1166729834460004352	non
1134550296439545858	non
1166677875430428672	non
1022032748721188869	non
1017313384419811328	non
1119912796194390016	grp
1001555147842088960	non
1175162456777383936	non
985866249149276160	non
1164087868907773952	non
1017822968242679808	non
1177355328465317889	non
1145165397299093504	non
1001094622121283585	non
1020637392359878656	non
982311877278494722	non
1051647615824216069	non
1017029911494701058	non
1021445397464735745	non
1144898341194608640	non
1018078901619154945	non
1141444169447170048	ind
1126094914260017152	ind
1176213495102234624	non
1154331748731445248	ind
991754449436766208	non
1023176513443778560	non
995701425329065984	non
974960108139700224	non
1126295822667329536	non
1176162668878729217	prof
1016730692942794753	non
1104686852332834816	non
1152753755370250240	ind
1108461177770774533	non
1089902057274986497	ind
1175318864932036609	non
1141842076922974208	non
1085476049545293824	non
1030080621819904000	non
992857209246765056	non
1175480661244829705	non
1136536513305595905	non
1012299738945851393	non
1018132288222187522	non
1001874104423796736	non
1111929143132909568	non
1154562289988771840	non
1101903833259798529	non
1153366861414895616	non
1107648596063735809	non
1068968231799595009	non
1009050666810183683	non
975706725042008064	non
1000715241930526720	non
1170797806602379264	non
1169209642473480192	prof
1152888414716485633	non
1080550270017388544	prof
1096721078561452032	ind
1158660885239488512	non
987112510867288064	non
1164925020411445248	prof
1070637776444497922	non
1152930655141081089	non
1135529458801303552	grp
997339149735747584	non
1118968258764386305	ind
1128836356803911680	non
985994846304272385	non
1141418849767776257	non
1160962602882797569	non
1040391733178261509	non
1106803578239401984	non
1017325366355034114	non
1013804818887053312	prof
1127505689654566914	non
1145042531513786368	non
980900892974215169	non
1167745689771806721	non
1046204279332179969	non
999458340664201216	non
1033258334294614016	non
1013407176822591488	non
985140006770659328	non
1036219507268833280	non
1173838842148859909	non
1177520913899589632	non
1131819053612523521	non
1070258286816100353	prof
1113473071267053574	ind
1103041369629691905	prof
1107305611203674112	non
1040776342827151360	non
1102964159531175936	non
1161572630593527808	non
1038191924203741184	non
1169668199060779009	grp
1111585375963762689	non
989003989084725248	non
1003693174827749378	non
1088020397369540608	non
1128729083775418371	non
987006989678112768	prof
1076282341998428161	non
1072343234049908736	non
1099314699651420160	ind
1028687855294525440	non
1042611508558082048	non
1018104030197878786	non
1160995918658904065	ind
1044932127756832769	oth
1147950527109578753	non
1120003085982674945	non
1175702871578484737	non
1084575278293233666	non
1076120163664179200	oth
990511625206628353	ind
1080901728617275392	ind
1028317171946946560	ind
1106848308985843712	non
1008589220787650560	non
1097592423973298176	non
1090742399884775431	non
1059439814200705024	non
1166269093072310272	non
1159421789283504128	non
1079345468621144065	non
1130185245347786753	non
1116772133949014016	non
1088091271137247232	non
1157638895665893377	non
1167751726247620609	grp
1104317896153595904	non
973612884289835008	non
1171002443506884608	non
1155955858318098438	non
1149021284682096640	grp
1166009474978668544	non
997148225000890369	grp
1074264897427566592	non
984311258878042112	non
1007016319584231426	non
1013661759440289798	non
987533849730207744	ind
1000448233737543680	non
1001429051750473729	non
1142852021311156224	non
979826231611920389	non
980226558995648512	non
973568986901344257	prof
973568937911873536	grp
1025433710357708801	ind
1051422025116504065	non
982555781257224192	non
1144328095043850240	non
1092506251479666689	ind
1141844760413573121	non
1126188274886807552	non
976063368074231808	ind
1158373480888504321	non
1072117164000403456	ind
1010297471921090560	non
1018588048496451584	non
1011035297214353408	non
1169057659363966976	non
1172279599402749952	non
973707455606808577	non
1051442708341026816	ind
1001449320443498496	non
1169769295108349952	non
1176175138007638017	non
1155930803756396546	non
1149256762161356800	non
1034324928303169536	grp
986590555739213824	non
1147618412400730114	ind
998317170877747200	non
1030556276479221760	non
987347529397362690	non
987332065514479616	non
1162101649596473344	non
1076600711482363905	non
1156929210541383681	ind
987628236690677760	grp
1168226743871844354	non
1031129923002540032	non
1044848294176985088	non
1121756349698854912	non
1094528305729101824	oth
1173608539153195009	non
1107601559708409856	non
1141998046118633472	non
987419936963350533	ind
976821282955321344	non
1021883732322594816	non
1161552246779387904	non
1040024797965635584	non
1105074729810051072	non
1051857181396664320	non
1161010320917315587	non
1150799606835552256	non
1113133545160146944	prof
1047059118429757441	non
1089550731500240897	non
1172832775013117952	non
984399629755277313	grp
1163926555527122945	non
1139132815583432704	non
980780545864069120	non
1103768302277591040	non
987074107438174208	non
1080833725485723649	non
1178656188050939908	non
1121837346289324033	non
1155451460940943360	non
1032626833920061440	non
1107720216690212864	non
1068936940907626496	grp
1151951540288196610	non
999952601583181824	non
1032676223644852224	non
1127302113615319045	non
1106704061963911168	prof
1165864528669761536	non
1030155527530180608	non
1107146999835578368	non
985118379068526592	non
1053023267940966400	non
1089356978009329665	non
1005807093394309120	non
1022181302735396866	non
1132418921678684161	non
1000961405397360640	non
1101271127844892672	non
1127451845419503618	non
1169904261125115905	non
992355574435237888	non
1023923632601481216	non
1038032185838714880	non
984043004372701184	non
1153771480792141824	non
1141620049247113217	non
1134122933335576576	ind
1013934274939179008	ind
1082653823808737280	oth
1157570464329404418	non
1054248635284836353	ind
1094655439105597440	non
1120429556337451013	non
994023953910915072	non
1016539586519060480	non
1175013411954077696	non
1040966994554703873	non
1147147565391077376	oth
1078031204622979072	non
1177496387551776768	ind
1131591858600194048	non
1096298007778201605	ind
1175738686274772992	non
1103765155794636800	non
1110922895377793025	non
1073546459390361600	non
1000447819075997696	non
1170757680161595392	non
985052824701755392	non
1145016078243946496	ind
1044629260986667008	non
1070088101110915072	non
1013380477426847744	non
1129747992402169860	non
1105817907441946625	prof
1107669143967416320	non
1078905286570708993	non
1134019567045500928	ind
984361172202868736	non
1128183700850659328	non
1099504724133535744	grp
1164063873642749952	prof
1074445052997443584	ind
1081104725318225922	non
1022908466858479616	non
1123852026495098880	non
1115368932507103232	non
1168803500790308864	non
1022900766087016453	non
1169648390059286528	non
1051700216154476544	grp
1071296945774387200	non
1087038616184995841	non
1127411630097293313	non
1025373139176513537	non
1167334547228450816	non
1175067586599555072	non
978376250011062273	non
1154468203231191040	non
1031959290834284544	non
1165008289366761472	non
1174763817894600710	non
1041392714162552833	non
1016071131462291459	non
1001553445931929601	grp
1100800801814048768	grp
1069955764868079622	non
1110784003148263424	non
1113739871259176963	non
1175138549143920640	non
1094605053296590849	non
1013921142149668864	non
1170230911482380289	non
1088323529450405888	non
1049051977223737344	non
1078626814229184512	ind
1020222900794687488	non
1027489743788027904	non
1157303438969102337	non
1121189925938974721	non
1165262984412827648	non
1174663439366664192	non
974659435497971712	non
1086590288171356161	non
989214775468068865	non
1134182965741805570	non
1160452728767864832	non
1046700812335042561	non
1162471394766200833	non
979816893279363075	non
1149448129491742721	non
1159132845908078593	non
1033037556865216512	non
1124606160504487936	non
1019667424168333312	non
1147256982707027968	non
1027958853957296128	non
1093007109271273472	non
1161982503521050624	prof
1075320513017319424	non
1137251183029104640	non
1024289404016369664	non
1105614365737271297	non
1049225125772627968	non
1174010013989441536	non
1114801762588876800	non
1168932793172320264	non
973568973743755264	grp
1166266456427913217	non
1025261593272168448	ind
1140553474058465285	ind
1101443275582525446	non
1169482038472314882	non
1089501193527799808	non
994954820904681472	non
1103771172053938180	non
1048172568736387073	non
1003256127650455552	non
1084040179738918912	non
1073895511160221696	prof
1148300583318765568	ind
1079494720567545862	grp
1150573036300591106	non
1102189541161689089	non
1007444191532736512	ind
1096724290823704576	grp
1157766167374848002	non
1142791392592314368	ind
983737488815591425	non
987378970202165248	non
1084499136077066245	non
1125481542325800966	non
980757451602628608	non
974741964783521793	non
1119662906612826112	non
998248085523398656	non
1100044159904346112	non
1079490019453292547	non
995591530764218368	non
1087653558768541697	ind
1174046701017018369	non
1040958769126141952	grp
1083648618396110848	grp
1123127890898489346	non
1034009903566909442	non
1111274038582747136	non
1125801143853039616	non
1174286613750407168	non
1116604589015359490	grp
1040198226480115712	ind
988488745103122434	non
1135233573613707264	non
1118982648679010316	non
1114527658807840769	oth
1056731681418293248	non
998703775102701573	non
1111256023237619712	non
1001819744880742400	non
1020358356765151233	non
1160198563785248768	non
1155243302662414337	non
1176061237895057408	non
1008013947604275201	non
1162703109036158976	non
1164681048397176832	non
1036173636980408321	non
1050188534290702336	non
1146347913058107392	non
1175343986862694401	non
1039469079126519808	non
1161358977361489921	non
1142167612207566849	non
1099295899401011200	non
1057636744017862656	non
1102781002479480832	non
1153928067741618176	non
1170924387916296193	non
994405193713422336	prof
1159461291741908996	non
1171835678893727745	non
1136899582049341440	non
1085412923315490816	ind
1021705198241308672	non
1086974622745194498	ind
1160268316340084736	non
1074538059146952705	non
1151480994563862528	non
1044959725325037568	prof
1172913817858334720	prof
1077209285959000064	non
1165571972476129281	non
1150660295397974016	non
1105968551284928517	non
1139419513827598336	non
1029246105740029952	non
992757919652499456	non
1059562628803166208	non
1119555872244609026	non
1035634043797299200	non
1153719954891522050	ind
1012069080969371648	non
1084136643542560769	non
981920855147020291	grp
1048824092365934592	non
1069238589463117825	grp
1175389788368777216	non
1170989904488103936	non
1167485507305189376	non
1038522366962348032	non
1164879685072969728	non
1146693044516900864	non
995735655807365126	non
1150574139650039808	prof
985376683149709312	non
1032722160773681154	grp
1142709118492430336	non
1173920272841420803	non
1159200748086992896	non
1146514961419636736	non
1117349882090663936	non
1009719840997888000	non
1093735205792350208	non
1081615879329271808	prof
1159156201613139968	non
1170656182882721792	ind
990211383336763392	oth
1119455856213491713	non
1137878265027149824	prof
1104387392155385856	grp
1002913921399906305	non
1088042267150032896	non
1157579662006063105	non
1081827014615670784	non
987024553191845888	non
1124195136987172864	ind
1104304016195047424	non
